bathroom_count,bedroom_count,build_year,cadastral_income,consumption_per_m2,epc,fireplace_count,fireplace_exists,furnish_exists,garden_exists,garden_orientation,garden_surface,gas_water_electricity_exists,habitable_surface,has_starting_price,heating_type,immoweb_id,is_holiday_property,kitchen_exists,kitchen_surface,kitchen_type,land_surface,living_surface,location,parking_box_count,parking_count_inside,parking_count_outside,postal_code,price,property_type,room_count,sale_type,sea_view_exists,sewer_exists,state_of_building,subtype,swimming_pool,terrace_exists,terrace_orientation,terrace_surface,toilet_count,transaction_subtype,url,wall_count
1,3,,0,,,,False,False,True,,1,True,,False,,11138666,,True,,INSTALLED,0,,Temse,,,,9140,248000,HOUSE,5,NORMAL_SALE,,,,HOUSE,False,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Temse/9140/11138666,
1,2,2023,0,,,,False,False,False,,,,80,False,GAS,11138023,,True,63,HYPER_EQUIPPED,0,,Ninove,,,,9400,247500,HOUSE,4,NORMAL_SALE,,,AS_NEW,OTHER_PROPERTY,,True,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Ninove/9400/11138023,3
,2,2020,0,,A,,False,False,False,,,,59,False,,11076584,,False,,,,,Lokeren,,,,9160,248000,APARTMENT,2,NORMAL_SALE,,,GOOD,APARTMENT,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Lokeren/9160/11076584,
,2,2020,0,,A,,False,False,False,,,,59,False,,11081229,,False,,,,,Lokeren,,,,9160,248000,APARTMENT,2,NORMAL_SALE,,,GOOD,APARTMENT,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Lokeren/9160/11081229,
,4,,0,256,C,,False,False,False,,,,,False,,11010197,,False,,,200,,Geraardsbergen,,,,9500,248000,HOUSE,6,NORMAL_SALE,,,AS_NEW,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Geraardsbergen/9500/11010197,2
,4,,675,319,D,,False,False,False,,,,182,,GAS,11010454,,False,,,154,,Ronse,,,,9600,248000,HOUSE,7,NORMAL_SALE,,,GOOD,HOUSE,,False,,,3,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Ronse/9600/11010454,3
1,1,2023,0,,,,False,False,False,,,,78,False,,10896735,,True,6,USA_HYPER_EQUIPPED,,26,Aalst,,,,9300,248000,APARTMENT,2,NORMAL_SALE,,,AS_NEW,APARTMENT,,True,,6,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Aalst/9300/10896735,2
,,,0,,,,False,False,False,,,,,False,,10899797,,False,,,,,Aalst,,,,9300,,APARTMENT_GROUP,,NORMAL_SALE,,,,APARTMENT_GROUP,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment_group/for-sale/Aalst/9300/10899797,
2,4,1930,356,396,D,1,True,False,True,SOUTH_WEST,35,True,195,False,GAS,10910147,,True,20,INSTALLED,157,35,Lokeren,,,,9160,248000,HOUSE,8,NORMAL_SALE,,,AS_NEW,HOUSE,,True,,10,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Lokeren/9160/10910147,2
1,2,1993,971,406,E,,False,False,False,,,,120,False,ELECTRIC,11015093,,False,,,,,Sint-Denijs-Westrem,,1,,9051,248000,APARTMENT,5,NORMAL_SALE,,,GOOD,APARTMENT,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Sint-Denijs-Westrem/9051/11015093,3
1,4,,0,442,E,,False,False,False,,,True,275,False,GAS,10577287,,False,,,481,,Zottegem,,2,3,9620,248000,HOUSE,8,NORMAL_SALE,,CONNECTED,TO_BE_DONE_UP,HOUSE,,True,,,3,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Zottegem/9620/10577287,4
1,2,1991,0,264,C,,False,False,False,,,,105,False,GAS,10990380,,True,14,USA_INSTALLED,,37,Haaltert,,1,1,9450,245000,APARTMENT,3,NORMAL_SALE,,,TO_RENOVATE,APARTMENT,False,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Haaltert/9450/10990380,
1,2,2017,865,114,B,-1,True,False,False,,,,75,False,GAS,11096010,,True,10,INSTALLED,,28,Denderleeuw,,,,9470,245000,APARTMENT,4,NORMAL_SALE,,,AS_NEW,APARTMENT,,True,,6,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Denderleeuw/9470/11096010,2
,2,,0,,B,,False,False,False,,,,64,False,,11127498,,False,,,,,Gent,,,,9000,245000,APARTMENT,2,NORMAL_SALE,,,,APARTMENT,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Gent/9000/11127498,
1,4,,475,220,C,,False,False,False,,,True,,False,,11094068,,True,,USA_INSTALLED,90,,Aalst,,,,9300,245000,HOUSE,6,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,True,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Aalst/9300/11094068,2
1,2,,0,136,B,,False,False,False,,,,99,False,,11089228,,False,,,,,Beveren,,,,9120,245000,APARTMENT,3,NORMAL_SALE,,,GOOD,APARTMENT,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Beveren/9120/11089228,2
1,2,,495,792,F,,False,False,False,,,True,89,False,,10991267,,False,,,252,,Kluisbergen,,,,9690,245000,HOUSE,4,NORMAL_SALE,,CONNECTED,,HOUSE,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Kluisbergen/9690/10991267,3
,3,1954,550,,C,,False,False,False,,,False,135,False,,11142437,,False,,,220,,Wetteren,,,,9230,245000,HOUSE,3,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Wetteren/9230/11142437,4
1,1,,0,66,A,,False,False,False,,,,,False,,11088528,,False,,,,,Gent,,,,9000,245000,APARTMENT,3,NORMAL_SALE,,,,FLAT_STUDIO,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Gent/9000/11088528,
1,3,1961,0,418,E,,False,False,False,,,,,False,,11155880,,False,,,271,,Ninove,,,,9400,245000,HOUSE,5,NORMAL_SALE,,,TO_RENOVATE,HOUSE,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Ninove/9400/11155880,2
1,3,1961,0,418,E,,False,False,False,,,,,False,,11155881,,False,,,271,,Ninove,,,,9400,245000,HOUSE,5,NORMAL_SALE,,,TO_RENOVATE,TOWN_HOUSE,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Ninove/9400/11155881,2
1,2,2023,0,,,,False,False,True,SOUTH,,,74,,ELECTRIC,10566695,False,True,,HYPER_EQUIPPED,,,Eeklo,,1,1,9900,245000,APARTMENT,4,NORMAL_SALE,,,AS_NEW,GROUND_FLOOR,False,True,,21,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Eeklo/9900/10566695,4
1,4,2023,0,,,-1,True,False,True,SOUTH,,False,224,False,,11054387,,True,12,SEMI_EQUIPPED,0,34,RIEME,,1,,9940,245000,HOUSE,7,NORMAL_SALE,,,,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/RIEME/9940/11054387,2
1,1,,0,197,B,,False,False,False,,,,59,,,11132005,,True,,SEMI_EQUIPPED,,,GENT,,,,9000,245000,APARTMENT,3,NORMAL_SALE,,,,APARTMENT,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/GENT/9000/11132005,2
1,2,1918,0,283,C,,False,False,False,,,True,120,False,GAS,11069157,,True,15,USA_INSTALLED,464,,Geraardsbergen,,,,9500,245000,HOUSE,5,NORMAL_SALE,,CONNECTED,TO_BE_DONE_UP,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Geraardsbergen/9500/11069157,4
1,2,2006,0,,B,,False,False,False,,,,98,False,,11143043,,False,,,,,Aalter,,1,,9880,245000,APARTMENT,4,NORMAL_SALE,,,GOOD,APARTMENT,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Aalter/9880/11143043,
1,2,2023,0,,,,False,False,True,SOUTH,,,74,,ELECTRIC,10566699,False,True,,HYPER_EQUIPPED,,,Eeklo,,1,1,9900,245000,APARTMENT,4,NORMAL_SALE,,,AS_NEW,GROUND_FLOOR,False,True,,21,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Eeklo/9900/10566699,4
1,1,,0,122,B,,False,False,False,,,,50,,,11132006,,True,,SEMI_EQUIPPED,,,GENT,,,,9000,245000,APARTMENT,2,NORMAL_SALE,,,,APARTMENT,,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/GENT/9000/11132006,2
1,3,1956,418,583,F,,False,False,True,,600,,110,False,PELLET,11099437,,True,15,USA_INSTALLED,710,28,Geraardsbergen,,1,4,9500,245000,HOUSE,4,NORMAL_SALE,,CONNECTED,TO_BE_DONE_UP,HOUSE,,True,,25,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Geraardsbergen/9500/11099437,3
1,2,,0,,,-1,True,False,False,,,,,False,GAS,11062859,,True,,INSTALLED,,,Ronse,,1,1,9600,245000,APARTMENT,5,NORMAL_SALE,,,,APARTMENT,,True,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Ronse/9600/11062859,2
1,2,2005,596,186,B,,False,False,False,,,,80,False,,10970843,,False,14,,,,Assenede,,,,9960,245000,APARTMENT,4,NORMAL_SALE,,,,APARTMENT,,True,,6,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Assenede/9960/10970843,
1,1,2023,0,,,,False,False,False,,,,82,False,,11050115,,True,8,INSTALLED,,25,Deinze,,,,9800,245000,APARTMENT,3,NORMAL_SALE,,,,APARTMENT,,True,,7,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Deinze/9800/11050115,
1,1,,151,243,C,,False,False,False,,,,65,False,GAS,10857095,,True,,INSTALLED,27,,Gent,,,,9000,245000,HOUSE,3,NORMAL_SALE,,CONNECTED,AS_NEW,HOUSE,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Gent/9000/10857095,
1,2,,974,110,B,,False,False,False,,,,100,False,GAS,10982070,,True,12,HYPER_EQUIPPED,,35,Aalst,,,,9300,245000,APARTMENT,4,NORMAL_SALE,,,GOOD,APARTMENT,,True,,4,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Aalst/9300/10982070,2
1,3,2023,0,0,A+,,False,False,False,,,,,False,ELECTRIC,10615820,,True,,HYPER_EQUIPPED,,,Eeklo,,1,1,9900,245000,APARTMENT,5,NORMAL_SALE,,,GOOD,APARTMENT,,True,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Eeklo/9900/10615820,4
1,3,1939,307,372,D,,False,False,False,,,,151,False,GAS,10964953,,True,,HYPER_EQUIPPED,507,,Asper,,,,9890,245000,HOUSE,7,NORMAL_SALE,,CONNECTED,,HOUSE,,False,,,3,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Asper/9890/10964953,
2,3,,0,294,C,,False,False,False,,,,123,False,GAS,11044805,,True,,INSTALLED,0,,Meerbeke,,,,9402,244000,HOUSE,7,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Meerbeke/9402/11044805,
1,2,1977,803,148,B,,False,False,False,,,,85,False,GAS,11129620,,True,,INSTALLED,,,Eeklo,,,,9900,244000,APARTMENT,3,NORMAL_SALE,,,,APARTMENT,False,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Eeklo/9900/11129620,2
1,3,1985,954,303,D,,False,False,False,,,,130,False,,10898420,,False,,,,,Sint-Niklaas,,,,9100,244500,APARTMENT,5,NORMAL_SALE,,,GOOD,APARTMENT,,True,,2,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Sint-Niklaas/9100/10898420,
,2,,0,,,,False,False,False,,,,,False,ELECTRIC,9281744,,False,,,,,Deinze,,,,9800,245000,APARTMENT,2,NORMAL_SALE,,,,DUPLEX,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Deinze/9800/9281744,
1,1,2016,0,104,B,,False,False,False,,,,59,False,,10523799,,False,10,,,20,Sint-Niklaas,,,,9100,244500,APARTMENT,2,NORMAL_SALE,,,,SERVICE_FLAT,,True,,5,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Sint-Niklaas/9100/10523799,
1,1,2017,0,,,,False,False,False,,,,,False,GAS,10851526,,True,,INSTALLED,,,Aalst,,1,,9300,245000,APARTMENT,3,NORMAL_SALE,,,AS_NEW,SERVICE_FLAT,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Aalst/9300/10851526,
1,3,1964,0,286,C,,False,False,False,,,True,250,False,,10946275,,False,,,550,,Dendermonde,,1,4,9200,245000,HOUSE,4,NORMAL_SALE,,,TO_RENOVATE,TOWN_HOUSE,,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Dendermonde/9200/10946275,2
1,4,1950,0,662,F,,False,False,False,,,,233,False,,11009286,,True,,USA_INSTALLED,170,,Buggenhout,,,,9255,245000,HOUSE,7,NORMAL_SALE,,,TO_BE_DONE_UP,HOUSE,,True,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Buggenhout/9255/11009286,3
1,2,1850,267,249,C,,False,False,True,NORTH_EAST,,True,109,False,GAS,11074091,False,False,11,,80,,Aalst,,,,9300,245000,HOUSE,4,NORMAL_SALE,,CONNECTED,,HOUSE,False,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Aalst/9300/11074091,
1,3,1967,0,711,F,,False,False,True,NORTH_EAST,,True,141,False,GAS,10899458,False,True,,INSTALLED,0,,Hamme,,,,9220,245000,HOUSE,5,NORMAL_SALE,,CONNECTED,TO_BE_DONE_UP,HOUSE,False,True,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Hamme/9220/10899458,
1,2,,1500,333,D,,False,False,False,,,,135,False,,10889517,,False,,,150,,Sint-Niklaas,,,,9100,245000,HOUSE,5,NORMAL_SALE,,,,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Sint-Niklaas/9100/10889517,
1,2,2016,823,128,B,,False,False,False,,,,69,False,GAS,11064364,,False,,,,,Dendermonde,,1,,9200,245000,APARTMENT,3,NORMAL_SALE,,,,APARTMENT,False,True,,16,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Dendermonde/9200/11064364,2
1,2,1981,917,98,A,,False,False,False,,,,,False,GAS,10912607,,True,,INSTALLED,,,Sint-Niklaas,,1,,9100,245000,APARTMENT,5,NOTARY_SALE,,,GOOD,APARTMENT,,True,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Sint-Niklaas/9100/10912607,
1,2,2016,718,121,B,,False,False,False,,,,65,False,GAS,10982804,,False,,,,,Dendermonde,,1,,9200,245000,APARTMENT,3,NORMAL_SALE,,,,APARTMENT,False,True,,4,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Dendermonde/9200/10982804,2
1,2,1993,818,263,C,,False,False,False,,,,82,False,ELECTRIC,11068680,,False,9,,,31,Temse,,,,9140,245000,APARTMENT,3,NORMAL_SALE,,,,APARTMENT,False,True,,4,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Temse/9140/11068680,3
1,2,,585,279,C,,False,False,False,,,,81,False,GAS,11106601,,False,,,100,,Sint-Niklaas,,,,9100,245000,HOUSE,4,NORMAL_SALE,,CONNECTED,,HOUSE,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Sint-Niklaas/9100/11106601,
1,2,1980,0,116,B,,False,False,False,,,,97,False,,10957794,,False,4,,,28,Sint-Niklaas,,2,,9100,245000,APARTMENT,4,NORMAL_SALE,,,,APARTMENT,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Sint-Niklaas/9100/10957794,
1,3,1972,594,425,E,-1,True,False,False,,,False,144,False,GAS,11102732,,True,10,SEMI_EQUIPPED,268,,Eeklo,,1,1,9900,245000,HOUSE,5,NORMAL_SALE,,,GOOD,HOUSE,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Eeklo/9900/11102732,2
1,3,1927,0,599,F,,False,False,False,,,,,False,FUELOIL,11091143,,True,,INSTALLED,630,,Ursel,,,,9910,245000,HOUSE,5,NORMAL_SALE,,,GOOD,HOUSE,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Ursel/9910/11091143,
1,2,1968,489,345,D,,False,False,False,,,True,,False,,11081187,,False,,,147,,Hamme,,1,,9220,245000,HOUSE,3,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Hamme/9220/11081187,2
,1,,0,167,B,,False,False,False,,,,50,False,,11144675,,True,,INSTALLED,,,Gent,,,,9000,245000,APARTMENT,2,NORMAL_SALE,,,JUST_RENOVATED,APARTMENT,False,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Gent/9000/11144675,
,2,1957,379,,F,,False,False,True,NORTH_EAST,321,True,,False,GAS,11100782,,True,,INSTALLED,400,,Lochristi,,,,9080,245000,HOUSE,3,NORMAL_SALE,,CONNECTED,TO_RENOVATE,HOUSE,False,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Lochristi/9080/11100782,3
1,1,2023,0,,,,False,False,False,,,,77,False,,10281891,,False,,,,,Dendermonde,,1,,9200,245000,APARTMENT,3,NORMAL_SALE,,,GOOD,APARTMENT,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Dendermonde/9200/10281891,
1,1,2015,0,123,B,,False,False,False,,,,,False,,9278309,,False,,,,,Oudenaarde,,,,9700,245000,APARTMENT,2,NORMAL_SALE,,,GOOD,APARTMENT,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Oudenaarde/9700/9278309,
1,4,,369,380,D,,False,False,False,,,False,120,False,,11126639,,False,,,45,,Gent,,,,9000,240000,HOUSE,6,NORMAL_SALE,,CONNECTED,,HOUSE,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Gent/9000/11126639,2
1,5,1950,575,865,F,,False,False,False,,,True,201,,FUELOIL,11155631,,True,22,SEMI_EQUIPPED,1145,35,DEFTINGE,,4,3,9570,240000,HOUSE,8,NORMAL_SALE,,,TO_RENOVATE,MIXED_USE_BUILDING,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/DEFTINGE/9570/11155631,3
1,3,,0,629,F,,False,False,False,,,False,98,False,FUELOIL,11153931,,False,,,279,,Nazareth,,,,9810,240000,HOUSE,4,NORMAL_SALE,,CONNECTED,TO_RESTORE,HOUSE,False,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Nazareth/9810/11153931,3
1,2,,0,,F,,False,False,False,,,True,146,False,,10677058,,False,,,0,,Ertvelde,,,,9940,240000,HOUSE,5,NORMAL_SALE,,CONNECTED,TO_RENOVATE,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Ertvelde/9940/10677058,3
1,1,,218,398,D,,False,False,False,,,True,110,False,GAS,10869729,,True,,INSTALLED,88,,Buggenhout,,,,9255,240000,HOUSE,3,NORMAL_SALE,,,GOOD,HOUSE,False,True,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Buggenhout/9255/10869729,2
1,1,1996,1120,204,C,-1,True,False,False,,,,,False,ELECTRIC,10721576,,True,,SEMI_EQUIPPED,,,SINT-DENIJS-WESTREM,,,,9051,240000,APARTMENT,2,NORMAL_SALE,,,GOOD,SERVICE_FLAT,,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/SINT-DENIJS-WESTREM/9051/10721576,2
2,3,1900,448,440,E,,False,False,False,,,True,136,False,GAS,11105695,,False,,,70,,Aalst,,,,9300,240000,HOUSE,7,NORMAL_SALE,,CONNECTED,TO_RENOVATE,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Aalst/9300/11105695,2
1,1,1996,1120,204,C,-1,True,False,False,,,,,False,ELECTRIC,10721573,,True,,SEMI_EQUIPPED,,,SINT-DENIJS-WESTREM,,,,9051,240000,APARTMENT,2,NORMAL_SALE,,,GOOD,APARTMENT,,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/SINT-DENIJS-WESTREM/9051/10721573,2
1,5,,1420,654,F,,False,False,False,,,,175,False,GAS,11140475,,False,17,,80,29,Oudenaarde,,,,9700,240000,HOUSE,7,NORMAL_SALE,,CONNECTED,TO_RENOVATE,MIXED_USE_BUILDING,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Oudenaarde/9700/11140475,2
1,2,,0,,,,False,False,False,,,,,False,GAS,10208904,False,False,,,,,Herzele,,,,9550,240550,APARTMENT,4,NORMAL_SALE,,,,APARTMENT,False,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Herzele/9550/10208904,
1,1,1965,780,135,B,,False,False,False,,,,50,False,,11105191,,False,,,,,Gent,,,,9000,240000,APARTMENT,3,NORMAL_SALE,,,GOOD,APARTMENT,,True,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Gent/9000/11105191,
,1,2012,619,85,A,,False,False,False,,,,,,GAS,10988612,,False,,,,,Deinze,,,,9800,240900,APARTMENT,1,NORMAL_SALE,,,AS_NEW,APARTMENT,,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Deinze/9800/10988612,2
1,2,,0,,,,False,False,False,,,,,True,GAS,10992869,,False,,,,,Herzele,,,,9550,240550,APARTMENT,4,NORMAL_SALE,,,,APARTMENT,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Herzele/9550/10992869,
1,3,1996,796,127,B,,False,False,False,,,,85,False,GAS,11008974,,True,7,INSTALLED,,30,Dendermonde Sint-Gillis-bij-Dendermonde,,1,,9200,241500,APARTMENT,5,NORMAL_SALE,,,GOOD,APARTMENT,,True,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Dendermonde-Sint-Gillis-bij-Dendermonde/9200/11008974,
1,2,,0,20,A,,False,False,False,,,,88,False,,10856990,False,False,,,,,Herzele,,,,9550,241150,APARTMENT,4,NORMAL_SALE,,,,APARTMENT,False,True,,9,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Herzele/9550/10856990,
,,,0,,,,False,False,False,,,,,,,11128843,,False,,,,,Gent,,,,9000,,APARTMENT_GROUP,,NORMAL_SALE,,,,APARTMENT_GROUP,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment_group/for-sale/Gent/9000/11128843,
,,,0,,,,False,False,False,,,,,False,,9543458,,False,,,,,Lebbeke,,,,9280,,APARTMENT_GROUP,,NORMAL_SALE,,,,APARTMENT_GROUP,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment_group/for-sale/Lebbeke/9280/9543458,
1,2,2022,0,,,,False,False,True,,44,,74,False,,10679177,,True,7,USA_HYPER_EQUIPPED,,24,Lebbeke,,,1,9280,241795,APARTMENT,4,NORMAL_SALE,,,AS_NEW,GROUND_FLOOR,,True,,16,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Lebbeke/9280/10679177,2
1,2,2013,316,115,B,,False,False,False,,,,139,False,,10934667,,False,,,,,Wachtebeke,,,1,9185,241500,APARTMENT,4,NORMAL_SALE,,,GOOD,APARTMENT,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Wachtebeke/9185/10934667,
,,,0,,,,False,False,False,,,,,False,,10494994,,False,,,,,Lebbeke,,,,9280,,APARTMENT_GROUP,,NORMAL_SALE,,,,APARTMENT_GROUP,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment_group/for-sale/Lebbeke/9280/10494994,
1,2,,0,,,,False,False,False,,,False,,,,11110001,,True,7,USA_INSTALLED,103,16,SINT-AMANDSBERG,,,,9040,242000,HOUSE,5,NORMAL_SALE,,CONNECTED,TO_BE_DONE_UP,MIXED_USE_BUILDING,False,True,,7,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/SINT-AMANDSBERG/9040/11110001,3
1,2,,0,,,,False,False,False,,,False,,,,11110009,,True,7,USA_INSTALLED,103,16,Destelbergen,,,,9070,242000,HOUSE,5,NORMAL_SALE,,CONNECTED,TO_BE_DONE_UP,MIXED_USE_BUILDING,False,True,,7,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Destelbergen/9070/11110009,3
,2,1918,281,111,B,,False,False,False,,,True,140,False,GAS,11061995,,False,,,137,,Waasmunster,,,,9250,243000,HOUSE,2,NORMAL_SALE,,CONNECTED,TO_BE_DONE_UP,HOUSE,,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Waasmunster/9250/11061995,2
1,2,,0,1181,F,,False,False,False,,,,,False,,10924272,,False,,,0,,Wichelen,,,,9260,244000,HOUSE,4,NORMAL_SALE,,,,HOUSE,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Wichelen/9260/10924272,
1,2,2021,0,,,-1,True,False,True,SOUTH_EAST,,,97,False,,10458541,,True,,HYPER_EQUIPPED,,36,Ronse,,1,,9600,242000,APARTMENT,4,NORMAL_SALE,,,,APARTMENT,,True,,10,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Ronse/9600/10458541,4
1,2,,0,258,C,,False,False,False,,,,90,False,,11127656,,False,9,,,26,Buggenhout,,1,,9255,244000,APARTMENT,3,NORMAL_SALE,,,,APARTMENT,,True,,3,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Buggenhout/9255/11127656,
,2,2022,0,,,,False,False,False,,,,,False,GAS,10517412,,False,,,,,Oosterzele,,,,9860,244000,APARTMENT,2,NORMAL_SALE,,,AS_NEW,APARTMENT,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Oosterzele/9860/10517412,
1,2,2018,0,59,A,,False,False,False,,,,77,False,GAS,11130332,,True,,INSTALLED,,,Ninove,,,,9400,239000,APARTMENT,4,NORMAL_SALE,,,GOOD,APARTMENT,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Ninove/9400/11130332,
1,2,,0,259,C,,False,False,False,,,,90,False,,11130110,,False,9,,,26,Buggenhout,,1,,9255,244000,APARTMENT,3,NORMAL_SALE,,,,APARTMENT,,True,,3,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Buggenhout/9255/11130110,
