ID,Locality,Postal Code,Build Year,Facades,Habitable Surface,Land Surface,Type,Subtype,Price,Sale Type,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen Surface,Kitchen,Kitchen Type,Furnished,Openfire,Fireplace Count,Terrace,Terrace Surface,Terrace Orientation,Garden Exists,Garden Surface,Garden Orientation,Swimming Pool,State of Building,Living Surface,EPC,Cadastral Income,Has starting Price,Transaction Subtype,Heating Type,Is Holiday Property,Gas Water Electricity,Sewer,Sea view,Parking count inside,Parking count outside,url
11023986,Boutersem,3370,,3,,2553,HOUSE,HOUSE,750000,NORMAL_SALE,3,1,2,6,,False,,False,False,,False,,,False,,,,,,F,0,False,BUY_REGULAR,,,True,CONNECTED,,,,https://www.immoweb.be/en/classified/house/for-sale/Boutersem/3370/11023986
10759366,Keerbergen,3140,,,,0,HOUSE,VILLA,750000,NORMAL_SALE,4,2,,6,,False,,False,False,,False,,,False,,,,,,,0,False,BUY_REGULAR,,,,CONNECTED,,2,,https://www.immoweb.be/en/classified/house/for-sale/Keerbergen/3140/10759366
10985913,Haacht,3150,,4,185,1420,HOUSE,VILLA,750000,NORMAL_SALE,3,1,2,6,,False,,True,True,1,True,1,,True,1,,True,,,,1222,False,BUY_REGULAR,,,True,CONNECTED,,2,4,https://www.immoweb.be/en/classified/house/for-sale/Haacht/3150/10985913
10991863,Rhode-Saint-Genèse,1640,,3,200,360,HOUSE,HOUSE,750000,NORMAL_SALE,3,1,2,6,,True,USA_HYPER_EQUIPPED,False,True,1,True,25,SOUTH_WEST,True,360,SOUTH_WEST,False,JUST_RENOVATED,,,1750,False,BUY_REGULAR,GAS,,True,CONNECTED,,1,1,https://www.immoweb.be/en/classified/house/for-sale/Rhode-Saint-Gen%C3%A8se/1640/10991863
10928139,WEMMEL,1780,,2,280,0,HOUSE,MIXED_USE_BUILDING,750000,NORMAL_SALE,4,,,4,,True,SEMI_EQUIPPED,False,False,,False,,,False,,,,GOOD,,C,0,,BUY_REGULAR,GAS,,False,,,1,,https://www.immoweb.be/en/classified/house/for-sale/WEMMEL/1780/10928139
10303746,Tienen,3300,1874,4,442,2755,HOUSE,HOUSE,750000,NORMAL_SALE,8,3,,11,12,False,,False,False,,False,,,True,2755,WEST,,GOOD,50,E,1828,False,BUY_REGULAR,FUELOIL,,True,CONNECTED,,,,https://www.immoweb.be/en/classified/house/for-sale/Tienen/3300/10303746
11118779,Tervuren,3080,2013,4,187,334,HOUSE,HOUSE,750000,NORMAL_SALE,4,2,3,9,11,True,USA_INSTALLED,False,False,,True,30,SOUTH,True,256,SOUTH,False,AS_NEW,20,B,1078,False,BUY_REGULAR,GAS,,True,CONNECTED,,2,,https://www.immoweb.be/en/classified/house/for-sale/Tervuren/3080/11118779
10921813,Leuven,3000,,4,130,,APARTMENT,APARTMENT,744540,NORMAL_SALE,3,1,2,6,9,True,HYPER_EQUIPPED,False,False,,True,24,SOUTH,False,,,True,AS_NEW,34,,0,False,BUY_REGULAR,GAS,False,,,,12,8,https://www.immoweb.be/en/classified/apartment/for-sale/Leuven/3000/10921813
10898471,Bierbeek,3360,,,,,APARTMENT_GROUP,APARTMENT_GROUP,,NORMAL_SALE,,,,,,False,,False,False,,False,,,False,,,,,,,0,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment_group/for-sale/Bierbeek/3360/10898471
10907006,Bierbeek,3360,,4,130,,APARTMENT,APARTMENT,744540,NORMAL_SALE,3,1,2,6,9,True,HYPER_EQUIPPED,False,False,,True,24,SOUTH,False,,,True,AS_NEW,34,,0,False,BUY_REGULAR,GAS,False,,,,12,8,https://www.immoweb.be/en/classified/apartment/for-sale/Bierbeek/3360/10907006
